date,PRCP_Illinois,TMAX_Illinois,TMIN_Illinois,PRCP_Indiana,TMAX_Indiana,TMIN_Indiana,PRCP_Iowa,TMAX_Iowa,TMIN_Iowa,PRCP_Nebraska,TMAX_Nebraska,TMIN_Nebraska,PRCP_Ohio,TMAX_Ohio,TMIN_Ohio
2009-06-30 00:00:00,0.0,26.28333333333333,15.733333333333334,0.08,26.875,15.85,,,,0.6,30.28333333333333,13.883333333333335,0.1,26.75,15.7125
2009-07-01 00:00:00,0.05,22.03333333333333,15.483333333333333,0.21,23.26250000000001,15.35,0.0,23.83333333333333,14.391666666666673,1.325,29.45000000000001,12.099999999999998,0.6749999999999999,23.24285714285714,15.0
2009-07-02 00:00:00,0.0,22.316666666666666,15.016666666666667,0.23,21.75,14.5,0.0,25.28333333333333,13.95,1.15,29.175,13.9,1.9,21.95,14.312499999999998
2009-07-03 00:00:00,0.0,24.91666666666667,14.816666666666668,0.0,23.125,14.7125,6.833333333333332,27.13333333333333,15.008333333333333,7.475,26.95,17.075,0.225,20.825,14.875
2009-07-04 00:00:00,5.849999999999999,26.3,16.650000000000002,4.3,25.0875,14.712500000000002,18.916666666666668,24.53333333333333,15.975,10.75,23.9,16.65,0.1625,23.9625,12.85
2009-07-05 00:00:00,18.866666666666664,23.05,15.916666666666664,9.32,23.17142857142857,15.471428571428573,6.774999999999999,22.774999999999995,14.808333333333335,0.0,25.0,13.05,0.4875,24.45,15.2
2009-07-06 00:00:00,0.0,27.03333333333333,15.9,0.97,26.4625,14.3875,0.06666666666666668,26.95833333333333,15.624999999999998,0.0,27.775,14.575,0.0625,26.8125,13.325
2009-07-07 00:00:00,0.0,28.43333333333333,16.6,0.0,28.187500000000004,14.8,4.15,28.96666666666667,16.724999999999998,0.325,29.300000000000004,15.825,0.0,27.9,14.1
2009-07-08 00:00:00,7.1999999999999975,27.3,17.249999999999996,0.36,27.7,15.8375,10.583333333333334,26.60833333333333,16.80833333333333,4.65,29.575,16.275000000000002,0.0,27.1625,11.5375
2009-07-09 00:00:00,2.333333333333333,25.75,16.216666666666665,1.7599999999999998,26.525,16.05,5.9750000000000005,25.883333333333336,15.666666666666664,0.0,30.275,17.65,0.0,26.875,14.3
2009-07-10 00:00:00,0.0,26.86666666666667,16.883333333333333,0.38,28.675,17.450000000000006,11.291666666666664,26.066666666666666,16.68333333333333,0.0,28.625,19.575,0.0,27.8625,14.9875
2009-07-11 00:00:00,8.283333333333333,28.516666666666666,19.433333333333334,7.5,30.299999999999994,18.4,10.991666666666667,28.45833333333334,17.8,2.1,28.725,18.175,0.475,30.15,17.4375
2009-07-12 00:00:00,0.0,28.41666666666667,15.75,6.1,27.0875,16.9375,2.1750000000000003,27.125,16.58333333333333,0.575,27.9,18.35,9.6625,27.725,15.4375
2009-07-13 00:00:00,3.1333333333333333,26.28333333333333,16.0,0.8400000000000001,27.07500000000001,13.6875,1.1,25.55833333333333,15.658333333333333,11.95,29.45,17.625,0.0,27.2875,13.05
2009-07-14 00:00:00,0.0,27.78333333333333,16.03333333333333,0.0,27.425000000000004,12.5625,0.7916666666666666,27.316666666666666,17.491666666666664,14.35,29.57500000000001,18.9,0.0,26.2,10.4875
2009-07-15 00:00:00,14.766666666666666,26.58333333333333,18.066666666666666,2.66,27.2875,14.8625,12.15,27.40833333333333,17.625,0.0,28.2,14.575,0.0,26.525,13.6
2009-07-16 00:00:00,1.5166666666666666,28.883333333333336,17.05,3.76,27.7875,17.974999999999994,0.19166666666666665,26.941666666666666,15.183333333333335,8.075000000000001,26.525,14.025000000000002,0.0,28.82500000000001,17.0125
2009-07-17 00:00:00,4.783333333333334,26.20000000000001,12.783333333333333,9.68,27.20000000000001,17.475,0.2583333333333333,24.641666666666666,11.775,0.325,24.6,10.85,0.35,29.01250000000001,17.650000000000006
2009-07-18 00:00:00,0.08333333333333333,22.316666666666666,13.45,0.0,23.125,13.5875,0.0,21.308333333333334,11.716666666666667,6.35,25.125,9.45,2.8625000000000003,24.5125,13.8
2009-07-19 00:00:00,0.05,21.48333333333333,14.066666666666668,0.18,22.9125,12.9625,0.0,22.466666666666665,11.991666666666667,0.5,27.75,11.55,0.0,22.425,11.4625
2009-07-20 00:00:00,0.0,21.4,13.9,0.1,24.4375,12.9125,1.125,23.899999999999995,12.5,3.45,28.05,15.7,0.7625,24.025,12.3
2009-07-21 00:00:00,0.16666666666666666,25.466666666666665,13.966666666666667,0.2,26.587499999999995,13.05,4.083333333333333,23.566666666666666,14.074999999999998,4.65,26.675,12.925,0.6375,25.9125,13.25
2009-07-22 00:00:00,11.933333333333335,22.6,17.133333333333333,10.999999999999998,25.5625,14.737499999999995,9.408333333333333,23.6,13.741666666666665,0.0,27.8,13.474999999999998,3.9375,27.0125,14.85
2009-07-23 00:00:00,0.6,25.45,15.733333333333334,14.169999999999998,23.125,16.387500000000006,0.31666666666666665,26.949999999999992,14.483333333333334,0.0,30.0,14.7,18.325,22.625,17.425
2009-07-24 00:00:00,0.0,27.66666666666667,15.566666666666668,0.48,27.0375,15.1375,0.041666666666666664,28.236363636363638,15.254545454545456,0.0,31.82500000000001,16.25,2.3125,25.4125,15.000000000000002
2009-07-25 00:00:00,8.266666666666667,28.816666666666666,17.500000000000004,7.06,28.0625,16.2625,6.1000000000000005,29.54545454545455,15.500000000000002,0.0,32.475,16.424999999999994,1.1857142857142855,26.7375,16.414285714285715
2009-07-26 00:00:00,1.4,27.516666666666666,15.85,4.18,27.099999999999994,16.3875,0.0,27.508333333333336,14.808333333333335,0.0,29.725,13.325,8.200000000000001,25.085714285714282,16.8875
2009-07-27 00:00:00,0.08333333333333333,27.5,16.783333333333335,0.08,27.65,16.05,0.0,27.508333333333336,15.616666666666667,0.325,30.975,14.725,0.5125,27.225000000000005,15.6375
2009-07-28 00:00:00,1.2333333333333332,28.966666666666665,17.783333333333335,1.44,28.9625,17.0,0.07272727272727274,28.63636363636364,17.39,8.075,27.5,15.675,0.0,28.475,16.825
2009-07-29 00:00:00,2.25,27.86666666666667,15.65,4.52,28.5,17.85,,,,3.75,23.07500000000001,13.05,6.775,28.675,18.1125
2009-07-30 00:00:00,0.0,26.016666666666666,16.016666666666666,2.15,26.3875,15.9,,,,1.525,22.25,9.575,9.1125,25.2875,16.25
2009-07-31 00:00:00,1.5333333333333332,26.78,14.419999999999998,6.5,26.7375,14.5125,,,,0.2,25.8,9.575,16.2,26.6,17.5
2009-08-01 00:00:00,0.16666666666666666,25.65,14.7,0.23,27.0875,13.7375,1.1,26.15833333333333,14.090909090909092,6.119999999999999,27.24,9.22,1.3625,26.9625,14.85
2009-08-02 00:00:00,3.35,24.22,13.32,1.6,25.975,15.2625,2.091666666666667,25.21666666666667,11.9,0.0,29.32,10.419999999999998,1.1749999999999998,26.95,16.9375
2009-08-03 00:00:00,0.0,26.48333333333333,14.633333333333333,0.18,26.2375,13.550000000000002,2.0333333333333337,28.93333333333333,14.966666666666667,0.0,33.44,14.68,0.2,25.9,13.062499999999998
2009-08-04 00:00:00,0.3833333333333333,30.0,18.533333333333328,11.72,27.487500000000004,16.474999999999998,0.15833333333333335,29.1,17.45,8.040000000000001,31.34,14.12,0.1625,26.75,14.999999999999998
2009-08-05 00:00:00,4.7,28.70000000000001,17.033333333333335,15.45,25.95714285714286,16.271428571428572,0.7000000000000001,26.95000000000001,13.308333333333332,9.66,27.46,14.86,0.4874999999999999,26.25,17.2125
2009-08-06 00:00:00,0.0,27.56,15.12,0.33,26.685714285714287,13.171428571428573,1.8416666666666668,25.691666666666666,13.575,1.5399999999999998,27.46,15.760000000000002,0.0375,24.875,13.0625
2009-08-07 00:00:00,0.0,26.20000000000001,15.733333333333333,0.23,26.342857142857145,13.1,7.3916666666666675,27.0,16.383333333333336,4.619999999999999,29.24,18.46,0.0,26.4,13.5375
2009-08-08 00:00:00,16.933333333333334,26.566666666666666,18.966666666666672,0.4,28.185714285714287,16.014285714285712,14.05,28.45833333333333,18.8,0.16,31.9,19.000000000000004,0.0,26.6125,15.2125
2009-08-09 00:00:00,0.0,32.21666666666667,23.516666666666666,0.0,31.985714285714288,20.4,2.5250000000000004,32.050000000000004,20.883333333333336,5.76,28.34,16.240000000000002,0.25,29.7875,18.9375
2009-08-10 00:00:00,7.2,32.13333333333333,19.9,0.33,32.47142857142857,22.37142857142857,25.65833333333333,28.341666666666665,17.441666666666666,0.06,27.440000000000005,14.78,0.0,31.8625,21.275
2009-08-11 00:00:00,0.0,28.54,18.966666666666672,3.95,30.92857142857142,19.7,0.4916666666666666,28.13333333333333,16.7,0.0,28.56,15.12,4.35,30.975,20.2875
2009-08-12 00:00:00,0.0,28.516666666666666,16.400000000000002,2.21,28.4,15.314285714285715,0.0,28.78333333333333,16.808333333333334,1.22,31.9,16.14,1.4875,28.937500000000004,17.45
2009-08-13 00:00:00,0.05,29.05,16.183333333333334,0.0,27.714285714285715,14.928571428571427,1.675,29.525,18.508333333333333,0.0,32.779999999999994,16.98,1.275,27.57500000000001,14.725
2009-08-14 00:00:00,0.0,28.68333333333333,17.666666666666664,0.0,29.6,15.557142857142857,0.31666666666666665,29.98333333333333,19.391666666666676,2.44,31.660000000000004,17.999999999999996,0.0,29.112500000000004,15.35
2009-08-15 00:00:00,0.0,29.7,17.966666666666672,0.0,30.385714285714286,16.37142857142857,3.0499999999999994,29.80833333333333,18.658333333333328,17.619999999999994,28.660000000000004,16.439999999999998,0.0,30.2125,16.037499999999998
2009-08-16 00:00:00,3.216666666666667,29.70000000000001,20.083333333333336,0.0,31.97142857142857,19.12857142857143,12.766666666666667,28.100000000000005,19.08333333333333,18.92,27.579999999999995,12.9,0.0,30.975,18.4
2009-08-17 00:00:00,33.81666666666667,27.883333333333336,20.283333333333328,7.419999999999999,31.985714285714288,20.728571428571428,13.775,26.399999999999995,17.033333333333335,3.4,25.20000000000001,12.779999999999998,1.4,32.7,19.3875
2009-08-18 00:00:00,12.266666666666666,27.066666666666666,18.433333333333334,5.86,29.599999999999994,20.871428571428574,1.2083333333333333,25.841666666666665,14.683333333333335,0.0,26.25,12.5,7.75,30.9125,20.2875
2009-08-19 00:00:00,0.3,27.5,16.966666666666665,6.94,28.885714285714286,19.285714285714285,2.441666666666667,26.216666666666665,15.433333333333335,7.375,26.9,13.439999999999998,0.475,28.5375,20.2
2009-08-20 00:00:00,20.766666666666666,27.133333333333336,17.21666666666667,10.010000000000002,29.057142857142853,18.814285714285713,16.849999999999998,25.566666666666666,15.508333333333335,2.9,23.88,11.46,19.0625,29.2375,19.9875
2009-08-21 00:00:00,0.7999999999999999,24.53333333333333,16.116666666666664,2.4400000000000004,26.75714285714286,16.999999999999996,3.591666666666667,22.91666666666667,14.208333333333336,0.0,22.88,10.44,12.925,28.475,19.3125
2009-08-22 00:00:00,3.6,23.066666666666666,13.15,2.46,24.37142857142857,14.842857142857143,1.2916666666666667,21.80833333333333,11.525,0.0,24.68,9.24,3.0875000000000004,26.02857142857143,15.485714285714286
2009-08-23 00:00:00,0.0,23.05,12.233333333333333,0.21,20.571428571428573,13.485714285714286,0.0,23.691666666666674,10.883333333333335,0.0,25.1,9.36,1.0,21.585714285714282,13.571428571428573
2009-08-24 00:00:00,0.0,24.716666666666665,12.783333333333333,0.0,22.87142857142857,12.071428571428573,0.041666666666666664,25.591666666666665,12.408333333333333,0.0,28.76,13.78,0.0,22.9375,12.7125
2009-08-25 00:00:00,0.0,25.75,13.966666666666667,0.0,26.6,13.014285714285714,0.08333333333333333,26.216666666666665,14.725000000000005,0.42,30.24,17.240000000000002,0.0,26.04285714285714,12.857142857142856
2009-08-26 00:00:00,5.0,26.68333333333333,16.016666666666662,0.0,28.028571428571443,14.585714285714285,9.408333333333333,26.61666666666667,16.8,3.26,25.68,14.88,0.0,27.78571428571429,14.128571428571432
2009-08-27 00:00:00,19.816666666666666,25.28333333333333,17.216666666666665,0.71,27.6,16.5,39.99166666666667,22.18333333333333,16.016666666666666,0.76,24.68,12.239999999999998,0.0,28.1875,16.737499999999994
2009-08-28 00:00:00,24.6,24.08333333333333,17.133333333333333,3.71,26.571428571428577,17.214285714285708,6.899999999999999,21.390000000000004,15.066666666666665,0.0,26.54000000000001,12.22,3.0375,26.675000000000004,17.3625
2009-08-29 00:00:00,3.1833333333333336,21.2,14.35,5.26,24.514285714285712,15.62857142857143,,,,0.0,24.12,10.98,9.375,24.942857142857147,17.614285714285714
2009-08-30 00:00:00,2.966666666666667,21.216666666666665,10.183333333333334,0.0,22.45714285714286,10.642857142857142,,,,0.0,22.12,6.980000000000001,0.0,23.185714285714287,10.728571428571428
2009-08-31 00:00:00,0.0,20.183333333333334,8.700000000000001,0.0,21.357142857142858,9.285714285714286,,,,0.0,21.66,7.44,0.0,20.6125,7.924999999999999
2009-09-01 00:00:00,0.0,21.033333333333328,8.700000000000001,0.0,21.74285714285714,8.799999999999997,0.0,20.841666666666665,7.783333333333335,0.0,22.21666666666667,11.116666666666667,0.0,21.75,7.7125
2009-09-02 00:00:00,0.0,22.70000000000001,9.916666666666666,0.0,23.4,8.957142857142857,0.041666666666666664,21.891666666666666,9.216666666666667,0.0,24.08333333333333,12.416666666666664,0.0,23.6125,8.387500000000001
2009-09-03 00:00:00,0.0,23.7,10.55,1.52,25.157142857142855,10.957142857142856,0.09166666666666667,23.05,10.083333333333334,0.9666666666666668,23.68333333333333,13.616666666666667,0.0,25.1375,9.099999999999998
2009-09-04 00:00:00,0.0,24.91666666666667,11.583333333333336,0.64,25.885714285714283,11.999999999999998,0.0,23.85,9.983333333333333,0.05,23.78333333333333,13.800000000000002,0.0,25.925,9.9125
2009-09-05 00:00:00,0.0,25.85,13.783333333333333,3.3,26.271428571428572,13.1,0.125,25.13333333333333,12.727272727272727,0.0,24.0,11.216666666666667,0.0,26.2,10.242857142857142
2009-09-06 00:00:00,6.866666666666667,25.93333333333333,15.366666666666667,4.090000000000002,25.085714285714282,14.285714285714285,0.0,25.32500000000001,11.941666666666665,0.0,25.0,11.233333333333334,0.0,26.585714285714282,11.257142857142856
2009-09-07 00:00:00,0.21666666666666667,24.65,15.85,7.52,24.342857142857145,14.914285714285715,0.0,23.7,12.866666666666667,0.05,24.71666666666667,13.25,1.2285714285714284,26.97142857142857,14.985714285714286
2009-09-08 00:00:00,0.0,25.93333333333333,15.0,2.26,24.042857142857148,16.057142857142857,0.0,25.78333333333333,13.925,0.0,28.6,16.583333333333336,7.114285714285713,24.228571428571428,16.65714285714286
2009-09-09 00:00:00,0.0,25.83333333333333,15.16666666666667,0.5399999999999999,24.6,15.385714285714286,0.0,26.58333333333333,13.058333333333335,9.933333333333332,26.75,15.449999999999998,13.12857142857143,25.214285714285715,15.785714285714285
2009-09-10 00:00:00,0.0,26.08,16.22,0.0,26.52857142857143,15.0,0.0,26.518181818181816,13.036363636363635,0.0,26.3,13.9,0.0,26.214285714285715,14.37142857142857
2009-09-11 00:00:00,0.0,26.525,16.25,0.0,26.514285714285712,14.2,0.0,26.59166666666665,13.716666666666667,0.4666666666666666,25.08333333333333,12.766666666666667,0.0,25.5625,12.1625
2009-09-12 00:00:00,0.0,26.76,15.56,0.0,25.857142857142854,12.085714285714287,0.06666666666666668,26.85833333333333,14.591666666666667,0.8833333333333333,23.33333333333333,9.35,0.0,24.3125,10.425
2009-09-13 00:00:00,0.0,26.56,14.22,0.0,25.228571428571428,10.72857142857143,0.0,26.441666666666666,13.333333333333336,0.05,23.8,8.983333333333334,0.0,23.75,9.1
2009-09-14 00:00:00,0.0,25.78,13.220000000000002,0.0,26.82857142857143,11.185714285714283,0.0,26.48333333333333,12.091666666666667,0.0,23.98333333333333,11.683333333333335,0.0,26.1125,10.3625
2009-09-15 00:00:00,0.0,26.879999999999995,14.579999999999998,0.0,27.928571428571434,13.228571428571426,0.0,25.7,12.033333333333333,0.0,25.48333333333333,10.2,0.0,27.7875,12.9125
2009-09-16 00:00:00,0.0,26.12,14.88,0.0,26.914285714285718,13.314285714285715,0.0,27.04166666666666,12.45,0.0,25.73333333333333,8.983333333333333,0.0375,27.1625,13.812500000000005
2009-09-17 00:00:00,0.0,25.266666666666666,11.216666666666667,0.0,24.875,10.2125,0.0,26.40833333333333,11.066666666666665,0.0,25.83333333333333,8.233333333333333,0.0,24.1125,9.6
2009-09-18 00:00:00,0.0,23.61666666666667,10.0,0.0,24.8625,9.8625,0.0,25.7,9.575,0.0,25.93333333333333,8.066666666666665,0.0,24.8625,9.325
2009-09-19 00:00:00,0.0,24.816666666666666,10.55,0.0,25.2125,10.775,0.0,26.01666666666667,11.166666666666664,0.0,25.38333333333333,7.866666666666667,0.0,25.0625,9.2875
2009-09-20 00:00:00,0.3333333333333333,25.83333333333333,13.133333333333333,9.17,24.3625,12.3625,0.6333333333333333,25.425,11.433333333333332,0.0,25.83333333333333,8.233333333333333,0.0,23.812500000000004,10.3375
2009-09-21 00:00:00,11.516666666666666,21.383333333333336,13.433333333333332,8.319999999999999,24.5125,15.5625,2.1416666666666666,23.84166666666667,12.608333333333334,6.533333333333332,24.83333333333333,9.983333333333334,2.4125,24.63750000000001,14.4875
2009-09-22 00:00:00,5.55,23.33333333333333,15.85,9.62,27.0,19.5875,10.083333333333334,21.675,13.0,1.1,15.633333333333333,7.6,0.8999999999999999,25.0,18.875000000000004
2009-09-23 00:00:00,0.3333333333333333,23.41666666666666,14.916666666666664,3.09,26.9625,19.7375,0.4083333333333333,21.9,11.583333333333336,6.95,15.566666666666665,7.966666666666668,2.3125,27.15,18.875000000000004
2009-09-24 00:00:00,0.3,25.08333333333333,15.816666666666665,3.3600000000000003,24.2375,17.425,1.1083333333333334,23.05,12.683333333333332,3.266666666666667,19.166666666666668,6.0,0.1875,26.1125,17.2375
2009-09-25 00:00:00,5.966666666666666,22.13333333333333,16.566666666666666,10.579999999999998,20.9625,15.8375,16.775000000000002,22.59166666666667,12.183333333333335,2.8000000000000003,19.533333333333328,4.533333333333334,3.4625000000000004,23.2,13.675
2009-09-26 00:00:00,5.28,22.24,12.66,2.38,20.6125,14.7125,6.1083333333333325,21.80909090909091,12.118181818181816,0.0,21.66666666666667,6.4833333333333325,0.45,21.0375,14.375000000000002
2009-09-27 00:00:00,0.1,21.780000000000005,9.56,3.22,22.6625,12.925,1.25,23.58181818181818,10.254545454545452,0.0,25.1,8.333333333333334,14.5375,19.85,14.1625
2009-09-28 00:00:00,1.95,23.8,10.45,1.98,21.1125,12.4875,0.0,23.272727272727273,8.736363636363636,0.0,19.933333333333334,3.9,4.7375,21.325,12.9125
2009-09-29 00:00:00,0.26666666666666666,17.049999999999994,8.533333333333333,0.38,17.2125,8.5375,0.0,,,0.0,19.916666666666668,2.1333333333333333,0.225,16.749999999999996,10.250000000000002
2009-09-30 00:00:00,0.0,17.483333333333334,5.916666666666668,0.05,15.5375,6.9625,,,,0.0,21.58333333333333,2.1333333333333333,0.2875,13.75,8.9625
2009-10-01 00:00:00,0.36,17.22,4.659999999999998,4.86,16.9375,4.1625,10.275,18.88181818181818,5.6416666666666675,6.75,20.833333333333336,5.933333333333334,0.0375,13.3875,1.8125
2009-10-02 00:00:00,18.96,14.68,6.779999999999999,14.88,17.4375,5.475,16.416666666666668,15.874999999999998,7.133333333333333,0.2333333333333333,10.916666666666664,4.616666666666667,16.25,16.3875,4.0375000000000005
2009-10-03 00:00:00,4.98,12.12,7.339999999999999,0.71,16.5875,9.7875,5.366666666666666,11.808333333333335,7.316666666666667,0.13333333333333333,12.966666666666667,1.833333333333333,8.9375,17.712500000000006,8.325000000000001
2009-10-04 00:00:00,1.42,13.44,4.22,0.69,15.2875,6.549999999999999,0.2416666666666667,12.325,2.5083333333333333,0.0,13.883333333333333,-1.1333333333333335,0.0375,16.8,9.225
2009-10-05 00:00:00,0.0,16.34,3.22,0.0,17.575,3.6875,0.0,14.8,2.7416666666666667,9.65,12.966666666666667,1.5666666666666669,0.0,15.6375,3.5250000000000004
