date,PRCP_Illinois,TMAX_Illinois,TMIN_Illinois,PRCP_Indiana,TMAX_Indiana,TMIN_Indiana,PRCP_Iowa,TMAX_Iowa,TMIN_Iowa,PRCP_Nebraska,TMAX_Nebraska,TMIN_Nebraska,PRCP_Ohio,TMAX_Ohio,TMIN_Ohio
2012-02-29 00:00:00,8.466666666666667,10.9,-2.3200000000000003,8.6,14.12857142857143,0.05714285714285745,12.0125,10.5375,-0.75,4.58,6.44,-6.3400000000000025,16.03333333333333,11.116666666666667,-4.433333333333334
2012-03-01 00:00:00,0.08571428571428573,12.766666666666666,1.2166666666666666,0.21428571428571427,17.214285714285715,2.0714285714285716,1.0555555555555556,6.977777777777778,-1.2777777777777777,0.0,6.9250000000000025,-5.125,4.95,16.666666666666668,2.983333333333333
2012-03-02 00:00:00,0.5142857142857142,8.233333333333333,0.8333333333333334,2.7625,10.957142857142856,1.0142857142857142,0.8444444444444444,5.933333333333334,-1.3666666666666665,0.0,4.875,-7.35,2.75,7.95,-0.9166666666666666
2012-03-03 00:00:00,5.442857142857144,4.999999999999999,-1.2166666666666666,8.142857142857142,13.100000000000005,-0.08571428571428573,1.0222222222222224,3.888888888888889,-2.466666666666667,0.0,4.574999999999998,-9.725,11.16666666666667,11.4,-0.16666666666666666
2012-03-04 00:00:00,0.0,2.966666666666667,-5.0,0.07142857142857142,3.9,-1.5,0.4222222222222222,1.2444444444444445,-7.4111111111111105,0.075,8.05,-2.1,0.85,3.7000000000000006,-2.4
2012-03-05 00:00:00,1.2666666666666666,-0.24,-10.68,5.9125,3.6571428571428566,-4.128571428571428,1.9222222222222216,0.5111111111111111,-10.911111111111113,0.0,15.000000000000002,-3.475,0.65,1.2,-3.766666666666667
2012-03-06 00:00:00,0.0,4.183333333333334,-8.983333333333333,0.0,6.7250000000000005,-4.0375000000000005,0.0,8.944444444444445,-8.277777777777779,0.0,20.525,0.1499999999999998,0.0,3.0499999999999994,-4.633333333333334
2012-03-07 00:00:00,0.0,20.542857142857144,1.78,0.0,19.025,1.5375,0.08888888888888889,20.8,3.766666666666668,0.0,21.225,-2.2,0.0,15.566666666666665,-0.4666666666666667
2012-03-08 00:00:00,9.642857142857142,18.88571428571429,2.128571428571429,10.7875,19.5125,8.7375,2.4777777777777783,15.5,-1.9111111111111108,0.0,7.0749999999999975,-7.925,1.3166666666666669,19.066666666666666,5.1
2012-03-09 00:00:00,0.21428571428571427,7.957142857142857,-2.766666666666667,6.928571428571429,12.457142857142856,-0.4,0.0,7.3444444444444414,-3.8222222222222215,0.0,14.6,-6.65,9.15,12.7,-1.2
