,date,PRCP,TMAX,TMIN
2263,2006-03-13,1.1714285714285713,0.08571428571428566,-9.528571428571428
2264,2006-03-14,0.0,4.528571428571428,-10.385714285714286
2265,2006-03-15,0.0,10.728571428571428,-5.299999999999999
2266,2006-03-16,0.1142857142857143,11.757142857142856,-5.4
2267,2006-03-17,0.0,4.757142857142857,-6.271428571428572
2268,2006-03-18,0.1,4.466666666666666,-3.983333333333333
2269,2006-03-19,9.4,0.9714285714285712,-3.5571428571428574
2270,2006-03-20,11.171428571428573,-1.4285714285714286,-5.799999999999999
2271,2006-03-21,6.371428571428571,-4.371428571428572,-8.642857142857144
2272,2006-03-22,0.0,-3.1714285714285717,-7.457142857142857
2273,2006-03-23,0.0,-1.7285714285714289,-10.400000000000002
2274,2006-03-24,0.0,0.15714285714285714,-13.414285714285715
2275,2006-03-25,0.0,0.4833333333333332,-10.283333333333333
2276,2006-03-26,0.0,2.5285714285714285,-8.185714285714285
2277,2006-03-27,4.271428571428571,5.942857142857143,-3.185714285714285
2278,2006-03-28,0.0,9.114285714285717,-5.328571428571427
2279,2006-03-29,0.0,14.471428571428572,-2.457142857142857
2280,2006-03-30,1.1,17.457142857142856,2.385714285714286
2281,2006-03-31,3.271428571428572,16.316666666666666,1.1
2282,2006-04-01,0.0,16.342857142857145,0.8857142857142856
2283,2006-04-02,1.7,16.25714285714286,2.7857142857142856
2284,2006-04-03,4.7,14.916666666666664,-0.4833333333333333
2285,2006-04-04,0.0,17.314285714285713,-0.4857142857142858
2286,2006-04-05,0.0,22.857142857142854,1.8428571428571427
2287,2006-04-06,0.0,24.442857142857147,2.2857142857142856
2288,2006-04-07,17.650000000000006,18.885714285714286,1.3285714285714287
2289,2006-04-08,0.6666666666666666,13.885714285714286,-5.0
2290,2006-04-09,0.0,18.883333333333333,-0.9333333333333332
2291,2006-04-10,0.0,23.9,2.557142857142857
2292,2006-04-11,0.0,25.542857142857148,4.2
2293,2006-04-12,0.0,21.357142857142858,1.7428571428571429
2294,2006-04-13,0.0,27.37142857142857,3.6428571428571432
2295,2006-04-14,0.0,29.442857142857143,3.4857142857142858
2296,2006-04-15,0.05,26.12857142857143,7.128571428571428
2297,2006-04-16,2.066666666666667,25.07142857142857,7.5285714285714285
2298,2006-04-17,0.0,22.78571428571429,7.371428571428571
2299,2006-04-18,0.13333333333333333,18.814285714285713,4.114285714285715
2300,2006-04-19,0.08333333333333333,11.900000000000002,1.414285714285714
2301,2006-04-20,0.0,13.957142857142856,0.7142857142857143
2302,2006-04-21,0.0,18.1,-3.0285714285714285
2303,2006-04-22,0.0,23.616666666666664,-0.01666666666666659
2304,2006-04-23,0.0,23.342857142857145,2.142857142857143
2305,2006-04-24,6.1000000000000005,17.228571428571428,0.7857142857142857
2306,2006-04-25,8.139999999999999,5.414285714285716,-2.2285714285714286
2307,2006-04-26,0.25,12.614285714285712,-3.7142857142857135
2308,2006-04-27,0.0,18.971428571428564,-1.5142857142857142
2309,2006-04-28,0.7333333333333334,21.728571428571424,4.514285714285714
2310,2006-04-29,1.0166666666666666,16.866666666666664,3.5571428571428574
2311,2006-04-30,0.3333333333333333,16.65714285714286,2.9428571428571435
2312,2006-05-01,0.13333333333333333,16.850000000000005,4.516666666666667
2313,2006-05-02,0.0,22.316666666666666,3.983333333333334
2314,2006-05-03,0.0,22.03333333333333,2.1333333333333333
2315,2006-05-04,0.3,15.533333333333333,1.95
2316,2006-05-05,1.366666666666667,11.016666666666666,3.4333333333333336
2317,2006-05-06,0.6333333333333333,16.500000000000004,5.199999999999998
2318,2006-05-07,0.0,19.9,5.066666666666666
2319,2006-05-08,0.7333333333333334,21.566666666666666,6.566666666666667
2320,2006-05-09,1.2333333333333334,20.566666666666666,4.616666666666666
2321,2006-05-10,0.05,17.849999999999994,0.7666666666666666
2322,2006-05-11,0.13333333333333333,17.599999999999994,2.033333333333333
2323,2006-05-12,0.0,19.08333333333333,0.18333333333333332
2324,2006-05-13,0.0,21.766666666666666,2.216666666666667
2325,2006-05-14,0.0,21.3,1.2
2326,2006-05-15,0.0,18.33333333333333,2.1333333333333333
2327,2006-05-16,0.0,21.766666666666666,2.0500000000000003
2328,2006-05-17,0.0,25.28333333333333,3.78
2329,2006-05-18,0.0,29.816666666666666,4.7
2330,2006-05-19,0.0,30.65,7.866666666666667
2331,2006-05-20,0.5499999999999999,30.016666666666666,11.566666666666665
2332,2006-05-21,0.0,27.96666666666667,11.183333333333335
2333,2006-05-22,0.25,29.816666666666666,10.666666666666666
2334,2006-05-23,0.6833333333333332,29.33333333333333,12.616666666666667
2335,2006-05-24,2.7,29.266666666666666,11.766666666666666
2336,2006-05-25,0.0,29.450000000000006,8.166666666666666
2337,2006-05-26,0.0,29.98333333333333,11.2
2338,2006-05-27,0.6,31.866666666666664,14.083333333333336
2339,2006-05-28,0.6833333333333332,33.333333333333336,16.2
2340,2006-05-29,0.9333333333333332,31.566666666666666,10.283333333333333
2341,2006-05-30,0.7166666666666667,26.11666666666667,9.533333333333333
2342,2006-05-31,4.283333333333333,23.066666666666674,7.7
2343,2006-06-01,0.0,27.6,6.583333333333335
2344,2006-06-02,0.0,30.1,9.983333333333333
2345,2006-06-03,0.0,31.52857142857143,12.142857142857142
2346,2006-06-04,2.1714285714285717,31.585714285714282,14.914285714285715
2347,2006-06-05,1.5714285714285714,31.42857142857143,15.642857142857142
2348,2006-06-06,1.342857142857143,32.871428571428574,12.085714285714285
2349,2006-06-07,0.18571428571428567,33.357142857142854,14.7
2350,2006-06-08,14.142857142857142,34.05714285714286,15.228571428571426
2351,2006-06-09,1.6285714285714286,32.885714285714286,16.099999999999998
2352,2006-06-10,4.728571428571428,31.414285714285718,12.714285714285715
2353,2006-06-11,2.185714285714285,25.1,10.471428571428572
2354,2006-06-12,0.5857142857142856,26.52857142857143,11.914285714285713
2355,2006-06-13,0.0,30.242857142857147,13.557142857142859
2356,2006-06-14,0.2571428571428572,34.42857142857143,16.185714285714287
2357,2006-06-15,0.0,34.67142857142857,17.3
2358,2006-06-16,8.814285714285715,30.4,14.842857142857142
